word	raw_frequency	freq_per_m	zipf	num_letters	orth_density	orth_density_nbrs	OLD20	orth_nbr_zipf_m	orth_nbr_zipf_SD	orth_C	IPA	phon_density	phon_density_nbrs	PLD20	phon_nbr_zipf_m	phon_nbr_zipf_SD	phon_C	pg_density	pg_density_nbrs	PGLD20	pg_nbr_zipf_m	pg_nbr_zipf_SD	pg_C	num_phonemes
հասկացա	2	1.097333479644464	3.0403386297265045	7	1	հասկացար	2.7	2.7393086340625232	0.0	0.0	haskatsʰa	1	haskatsʰar	3.45	2.7393086340625232	0.0	0.0	1	հասկացար(haskatsʰar)	3.55	2.7393086340625232	0.0	0.0	9
պարտքն	2	1.097333479644464	3.0403386297265045	6	6	պարտք, պարտքը, պարքն, պարտքդ, պարտքի, պարտքս	1.8	3.035667175793131	0.4239789807945428	0.6666666666666666	partkʰən	2	partkʰə, parkʰən	2.45	3.128384259254345	0.3890756251918219	0.0	2	պարտքը(partkʰə), պարքն(parkʰən)	2.45	3.128384259254345	0.3890756251918219	0.0	8
հարվածով	2	1.097333479644464	3.0403386297265045	8	0		2.9			0.0	harvatsov	0		3.2			0.0	0		3.2			0.0	9
հատուկ	2	1.097333479644464	3.0403386297265045	6	1	հատու	2.3	2.7393086340625232	0.0	0.0	hatuk	1	hatu	2.15	2.7393086340625232	0.0	0.0	1	հատու(hatu)	2.35	2.7393086340625232	0.0	0.0	5
հնարավորինս	2	1.097333479644464	3.0403386297265045	11	0		5.35			0.0	hənaɹavoɹins	0		6.35			0.0	0		6.35			0.0	12
զինվոր	2	1.097333479644464	3.0403386297265045	6	3	զինվորն, զինվորը, զինվորի	2.65	2.7393086340625232	0.0	1.0	zinvor	0		3.15			0.0	0		3.15			0.0	6
վերջը	2	1.097333479644464	3.0403386297265045	5	4	վերջ, վերջո, վերքը, վերջն	1.9	3.084361444490425	0.278617891168069	0.5	verdʒə	3	verdʒ, verdʒo, verdʒən	2.4	3.0990357160783986	0.3203787894332356	0.3333333333333333	3	վերջ(verdʒ), վերջո(verdʒo), վերջն(verdʒən)	2.45	3.0990357160783986	0.3203787894332356	0.3333333333333333	6
այսուհետ	2	1.097333479644464	3.0403386297265045	8	1	այսուհետև	3.85	2.7393086340625232	0.0	0.0	aɪsuhet	0		3.7			0.0	0		4.05			0.0	7
աչքերիս	2	1.097333479644464	3.0403386297265045	7	5	աչքերս, աչքերից, աչքերի, աչքերիդ, աչքերին	2.3	2.919926631460912	0.240823996531185	0.7	atʃʰkʰeɹis	3	atʃʰkʰeɹi, atʃʰkʰeɹid, atʃʰkʰeɹin	2.75	2.7393086340625232	0.0	1.0	3	աչքերի(atʃʰkʰeɹi), աչքերիդ(atʃʰkʰeɹid), աչքերին(atʃʰkʰeɹin)	2.8	2.7393086340625232	0.0	1.0	10
էհեյ	2	1.097333479644464	3.0403386297265045	4	1	հեյ	2.75	3.517459884446167	0.0	0.0	ehej	1	hej	2.8	3.517459884446167	0.0	0.0	1	հեյ(hej)	2.8	3.517459884446167	0.0	0.0	4
խնամքով	2	1.097333479644464	3.0403386297265045	7	0		3.2			0.0	χnamkʰov	0		3.6			0.0	0		3.6			0.0	8
ճամփորդում	2	1.097333479644464	3.0403386297265045	10	0		4.5			0.0	tʃampʰordum	0		5.2			0.0	0		5.6			0.0	11
մայրն	2	1.097333479644464	3.0403386297265045	5	6	մայրս, մայր, մայրդ, մայրը, հայրն, ծայրն	1.7	3.2671948565205526	0.4226938898115882	0.4666666666666667	maɪɹən	2	maɪɹə, haɪɹən	2.15	2.9778692614223545	0.2385606273598313	0.0	2	մայրը(maɪɹə), հայրն(haɪɹən)	2.15	2.9778692614223545	0.2385606273598313	0.0	6
կդառնամ	2	1.097333479644464	3.0403386297265045	7	5	կդառնաս, դառնամ, կդառնաք, կդառնա, կդառնան	2.3	2.79951463319532	0.1204119982655925	0.6	kədarnam	3	kədarnas, kədarna, kədarnan	2.6	2.8396519659505173	0.1419069008497054	1.0	3	կդառնաս(kədarnas), կդառնա(kədarna), կդառնան(kədarnan)	2.6	2.8396519659505173	0.1419069008497054	1.0	8
մերժում	2	1.097333479644464	3.0403386297265045	7	0		2.35			0.0	merʒum	1	mernum	2.5	3.216429888782186	0.0	0.0	0		2.65			0.0	6
տոհմի	2	1.097333479644464	3.0403386297265045	5	0		2.8			0.0	tohmi	0		2.85			0.0	0		2.85			0.0	5
ուղղված	2	1.097333479644464	3.0403386297265045	7	0		3.65			0.0	uʀʀvats	0		3.0			0.0	0		3.85			0.0	7
անեծք	2	1.097333479644464	3.0403386297265045	5	3	անեծքի, անենք, անեք	2.1	2.8396519659505173	0.1419069008497054	0.3333333333333333	anetskʰ	1	anetskʰi	2.65	3.0403386297265045	0.0	0.0	1	անեծքի(anetskʰi)	2.75	3.0403386297265045	0.0	0.0	7
գիտեն	2	1.097333479644464	3.0403386297265045	5	7	գիտեմ, գիտեք, գիտես, գիտեի, գիտեր, գիտե, գիտենք	1.65	3.37285496210088	0.3618844424077448	0.7619047619047619	ɡiten	5	ɡitem, ɡites, ɡitei, ɡiter, ɡite	2.05	3.410437244106697	0.2488730110210885	1.0	5	գիտեմ(ɡitem), գիտես(ɡites), գիտեի(ɡitei), գիտեր(ɡiter), գիտե(ɡite)	2.05	3.410437244106697	0.2488730110210885	1.0	5
անեմ	2	1.097333479644464	3.0403386297265045	4	7	անել, ասեմ, անեն, կանեմ, առնեմ, անեք, դնեմ	1.65	3.1207723273588277	0.4332740522423874	0.1428571428571428	anem	7	anum, unem, anel, asem, anen, kanem, arnem	1.65	3.4910832927010937	0.49926202130984	0.0476190476190476	5	անել(anel), ասեմ(asem), անեն(anen), կանեմ(kanem), առնեմ(arnem)	1.75	3.273357804677348	0.4258272166916191	0.1	4
աբ	2	1.097333479644464	3.0403386297265045	2	7	այ, ախ, առ, ահ, ափ, մաբ, աջ	1.65	3.3585163127983715	0.3571808868292076	0.7142857142857143	ab	5	aɪ, aχ, ar, ah, mab	1.75	3.5107751333487776	0.27332283400424	0.6	5	այ(aɪ), ախ(aχ), առ(ar), ահ(ah), մաբ(mab)	1.75	3.5107751333487776	0.27332283400424	0.6	2
գրքերն	2	1.097333479644464	3.0403386297265045	6	5	գրքեր, գրքերը, գրքերի, գրքերդ, գրքերս	2.05	2.955144883272048	0.1875933772391751	1.0	ɡərkʰeɹən	1	ɡərkʰeɹə	2.85	3.0403386297265045	0.0	0.0	1	գրքերը(ɡərkʰeɹə)	2.9	3.0403386297265045	0.0	0.0	9
աչքեր	2	1.097333479644464	3.0403386297265045	5	5	աչքերս, աչքերի, աչքերը, աչքերն, աչքերդ	1.75	2.8597206323281155	0.240823996531185	1.0	atʃʰkʰer	2	atʃʰkʰers, atʃʰkʰerd	2.25	3.0403386297265045	0.3010299956639812	1.0	2	աչքերս(atʃʰkʰers), աչքերդ(atʃʰkʰerd)	2.3	3.0403386297265045	0.3010299956639812	1.0	8
հաղթանակի	2	1.097333479644464	3.0403386297265045	9	0		3.75			0.0	haʀtʰanaki	0		4.45			0.0	0		4.5			0.0	10
իհարկե	2	1.097333479644464	3.0403386297265045	6	1	հարկե	2.8	3.4382786383985424	0.0	0.0	iharke	1	harke	2.75	3.4382786383985424	0.0	0.0	1	հարկե(harke)	3.0	3.4382786383985424	0.0	0.0	6
իմանա	2	1.097333479644464	3.0403386297265045	5	4	իմանալ, իմանամ, իմանար, իմացա	1.8	2.914051135146528	0.302662890119156	0.5	imana	3	imanal, imanam, imanar	2.2	2.972298635507863	0.3294976199413265	1.0	3	իմանալ(imanal), իմանամ(imanam), իմանար(imanar)	2.35	2.972298635507863	0.3294976199413265	1.0	5
կինոյի	2	1.097333479644464	3.0403386297265045	6	0		3.0			0.0	kinoji	0		3.15			0.0	0		3.25			0.0	6
հանրագիտարանը	2	1.097333479644464	3.0403386297265045	13	1	հանրագիտարան	6.3	2.7393086340625232	0.0	0.0	hanɹaɡitaɹanə	1	hanɹaɡitaɹan	6.3	2.7393086340625232	0.0	0.0	1	հանրագիտարան(hanɹaɡitaɹan)	6.3	2.7393086340625232	0.0	0.0	13
հիվանդ	2	1.097333479644464	3.0403386297265045	6	1	հիվանդն	2.9	3.0403386297265045	0.0	0.0	hivand	0		2.95			0.0	0		2.95			0.0	6
ոսկի	2	1.097333479644464	3.0403386297265045	4	2	ոսկե, իսկի	1.9	2.7393086340625232	0.0	0.0	voski	1	voske	2.2	2.7393086340625232	0.0	0.0	1	ոսկե(voske)	2.35	2.7393086340625232	0.0	0.0	5
պարտ	2	1.097333479644464	3.0403386297265045	4	5	պարտք, պարզ, պար, պարն, հպարտ	1.75	3.1551448832720483	0.4078086551263604	0.3	part	2	parz, par	1.9	3.278899257086336	0.2385606273598313	1.0	2	պարզ(parz), պար(par)	1.9	3.278899257086336	0.2385606273598313	1.0	4
զորու	2	1.097333479644464	3.0403386297265045	5	0		2.55			0.0	zoɹu	0		2.45			0.0	0		2.8			0.0	4
համագործակցել	2	1.097333479644464	3.0403386297265045	13	0		6.45			0.0	hamaɡortsaktsʰel	0		7.45			0.0	0		7.5			0.0	16
փոխվել	2	1.097333479644464	3.0403386297265045	6	1	փոխել	2.5	2.7393086340625232	0.0	0.0	pʰoχvel	1	pʰoχel	2.9	2.7393086340625232	0.0	0.0	1	փոխել(pʰoχel)	3.0	2.7393086340625232	0.0	0.0	7
երկիրը	2	1.097333479644464	3.0403386297265045	6	2	երկիրն, երկիր	2.5	2.9778692614223545	0.2385606273598313	1.0	jerkiɹə	1	jerkiɹən	2.8	3.216429888782186	0.0	0.0	1	երկիրն(jerkiɹən)	3.0	3.216429888782186	0.0	0.0	7
խելամիտ	2	1.097333479644464	3.0403386297265045	7	0		3.75			0.0	χelamit	0		3.85			0.0	0		3.9			0.0	7
կրքոտ	2	1.097333479644464	3.0403386297265045	5	0		2.75			0.0	kərkʰot	0		3.25			0.0	0		3.4			0.0	7
թոշնում	2	1.097333479644464	3.0403386297265045	7	1	թողնում	2.9	3.0403386297265045	0.0	0.0	tʰoʃnum	1	tʰoʀnum	2.85	3.0403386297265045	0.0	0.0	1	թողնում(tʰoʀnum)	2.95	3.0403386297265045	0.0	0.0	7
ոգիներ	2	1.097333479644464	3.0403386297265045	6	1	ոգիներն	2.45	2.7393086340625232	0.0	0.0	voɡiner	0		3.0			0.0	0		3.0			0.0	7
հեռանալուս	2	1.097333479644464	3.0403386297265045	10	1	հեռանալու	4.15	2.7393086340625232	0.0	0.0	heranalus	1	heranalu	3.95	2.7393086340625232	0.0	0.0	1	հեռանալու(heranalu)	4.25	2.7393086340625232	0.0	0.0	9
դաշտերը	2	1.097333479644464	3.0403386297265045	7	0		2.85			0.0	daʃteɹə	0		2.85			0.0	0		2.85			0.0	7
այտերդ	2	1.097333479644464	3.0403386297265045	6	3	այտերիդ, այտերի, այտեր	2.65	2.898349052302411	0.2249171164403383	0.6666666666666666	aɪterd	1	aɪter	2.8	2.7393086340625232	0.0	0.0	1	այտեր(aɪter)	2.8	2.7393086340625232	0.0	0.0	6
լարված	2	1.097333479644464	3.0403386297265045	6	4	տարված, մարված, արված, հարված	1.8	2.8145661329785185	0.1303498117730636	1.0	larvats	4	tarvats, marvats, arvats, harvats	1.85	2.8145661329785185	0.1303498117730636	1.0	4	տարված(tarvats), մարված(marvats), արված(arvats), հարված(harvats)	2.05	2.8145661329785185	0.1303498117730636	1.0	7
թրի	2	1.097333479644464	3.0403386297265045	3	8	արի, որի, սրի, ջրի, թերի, ձրի, թրիս, թևի	1.6	3.0531267603383494	0.4501414487709749	0.3571428571428571	tʰəɹi	2	tʰeɹi, tʰəɹis	2.15	2.7393086340625232	0.0	0.0	2	թերի(tʰeɹi), թրիս(tʰəɹis)	2.25	2.7393086340625232	0.0	0.0	5
ժամվա	2	1.097333479644464	3.0403386297265045	5	0		2.65			0.0	ʒamva	0		2.75			0.0	0		2.75			0.0	5
մոմի	2	1.097333479644464	3.0403386297265045	4	0		2.0			0.0	momi	0		2.0			0.0	0		2.0			0.0	4
մակդուֆն	2	1.097333479644464	3.0403386297265045	8	3	մակդուֆ, մակդուֆը, մակդուֆի	3.1	3.322037976397924	0.2225350380107046	1.0	makdufən	1	makdufə	3.45	3.3413686253904857	0.0	0.0	1	մակդուֆը(makdufə)	3.55	3.3413686253904857	0.0	0.0	8
լուրը	2	1.097333479644464	3.0403386297265045	5	8	լուր, լուրջ, ջուրը, թուրը, սուրը, դուրը, լուրի, լուրն	1.6	3.023866359584179	0.3060514619960324	0.4285714285714285	luɹə	4	suɹə, duɹə, luɹi, luɹən	1.8	2.7393086340625232	0.0	0.1666666666666666	4	սուրը(suɹə), դուրը(duɹə), լուրի(luɹi), լուրն(luɹən)	1.8	2.7393086340625232	0.0	0.1666666666666666	4
մատն	2	1.097333479644464	3.0403386297265045	4	9	մահն, մասն, մատը, մոտն, մաբն, ման, մաան, մատնի, մատս	1.55	2.903433217920264	0.2504198487247474	0.3055555555555556	matən	5	mahən, masən, matə, motən, mabən	1.75	3.034732885006456	0.2721930846760432	0.3	5	մահն(mahən), մասն(masən), մատը(matə), մոտն(motən), մաբն(mabən)	1.75	3.034732885006456	0.2721930846760432	0.3	5
դարձրեք	2	1.097333479644464	3.0403386297265045	7	2	դարձրել, դարձրիք	2.5	2.7393086340625232	0.0	0.0	dardzɹekʰ	1	dardzɹikʰ	3.55	2.7393086340625232	0.0	0.0	1	դարձրիք(dardzɹikʰ)	3.55	2.7393086340625232	0.0	0.0	9
ծագում	2	1.097333479644464	3.0403386297265045	6	0		2.0			0.0	tsaɡum	0		2.6			0.0	0		2.6			0.0	6
ախորժակ	2	1.097333479644464	3.0403386297265045	7	0		3.75			0.0	aχorʒak	0		3.85			0.0	0		3.9			0.0	7
մոլորության	2	1.097333479644464	3.0403386297265045	11	0		3.9			0.0	moloɹutʰjan	0		4.25			0.0	0		4.5			0.0	11
հանդիպումը	2	1.097333479644464	3.0403386297265045	10	0		4.1			0.0	handipumə	0		4.05			0.0	0		4.4			0.0	9
փաստաբանը	2	1.097333479644464	3.0403386297265045	9	1	փաստաբան	3.6	3.58440667407678	0.0	0.0	pʰastabanə	1	pʰastaban	4.05	3.58440667407678	0.0	0.0	1	փաստաբան(pʰastaban)	4.05	3.58440667407678	0.0	0.0	10
հեծում	2	1.097333479644464	3.0403386297265045	6	2	հեղում, ծեծում	1.9	2.7393086340625232	0.0	0.0	hetsum	0		2.4			0.0	0		2.7			0.0	6
անպտուղ	2	1.097333479644464	3.0403386297265045	7	0		3.0			0.0	anptuʀ	0		3.0			0.0	0		3.4			0.0	6
հասավ	2	1.097333479644464	3.0403386297265045	5	1	հալավ	1.95	2.7393086340625232	0.0	0.0	hasav	1	halav	1.95	2.7393086340625232	0.0	0.0	1	հալավ(halav)	2.05	2.7393086340625232	0.0	0.0	5
մեռնեմ	2	1.097333479644464	3.0403386297265045	6	2	մեռնել, մեռներ	2.3	2.7393086340625232	0.0	1.0	mernem	3	mernum, mernel, merner	2.2	2.898349052302411	0.2249171164403383	0.3333333333333333	2	մեռնել(mernel), մեռներ(merner)	2.35	2.7393086340625232	0.0	1.0	6
մտքում	2	1.097333479644464	3.0403386297265045	6	0		2.25			0.0	mətkʰum	0		2.65			0.0	0		2.85			0.0	7
արդարամիտ	2	1.097333479644464	3.0403386297265045	9	0		4.55			0.0	ardaɹamit	0		4.6			0.0	0		4.75			0.0	9
մաանի	2	1.097333479644464	3.0403386297265045	5	3	մաանը, մաան, մատնի	1.85	2.898349052302411	0.2249171164403383	0.3333333333333333	maani	3	maanə, maan, matni	1.85	2.898349052302411	0.2249171164403383	0.3333333333333333	3	մաանը(maanə), մաան(maan), մատնի(matni)	1.85	2.898349052302411	0.2249171164403383	0.3333333333333333	5
ընկերակցության	2	1.097333479644464	3.0403386297265045	14	0		5.05			0.0	ənkeɹaktsʰutʰjan	1	ənkeɹaktsʰutʰjun	5.75	2.7393086340625232	0.0	0.0	0		5.9			0.0	16
դևն	2	1.097333479644464	3.0403386297265045	3	3	դեն, խևն, դևի	1.85	2.898349052302411	0.2249171164403383	0.0	devən	2	χevən, demən	2.15	2.7393086340625232	0.0	0.0	1	խևն(χevən)	2.6	2.7393086340625232	0.0	0.0	5
տղային	2	1.097333479644464	3.0403386297265045	6	2	տղայի, տային	2.55	2.889823631894514	0.1505149978319906	0.0	təʀaɪin	1	təʀaɪi	2.8	3.0403386297265045	0.0	0.0	1	տղայի(təʀaɪi)	2.8	3.0403386297265045	0.0	0.0	7
գլուխը	2	1.097333479644464	3.0403386297265045	6	4	գլուխդ, գլուխն, գլուխ, գլուխս	2.5	3.009103945574429	0.1715552154766448	1.0	ɡəluχə	4	ɡəluχd, ɡəluχən, ɡəluχ, ɡəluχs	2.65	3.009103945574429	0.1715552154766448	0.5	4	գլուխդ(ɡəluχd), գլուխն(ɡəluχən), գլուխ(ɡəluχ), գլուխս(ɡəluχs)	2.95	3.009103945574429	0.1715552154766448	0.5	6
գերեզմանում	2	1.097333479644464	3.0403386297265045	11	0		4.35			0.0	ɡeɹezmanum	0		4.65			0.0	0		4.75			0.0	10
պրծնի	2	1.097333479644464	3.0403386297265045	5	0		2.85			0.0	pərtsni	0		3.05			0.0	0		3.4			0.0	7
օդը	2	1.097333479644464	3.0403386297265045	3	4	օրը, օդի, օձը, օդն	1.8	3.15961894340642	0.4926729644940752	0.3333333333333333	odə	4	oɹə, odi, odzə, odən	1.8	3.15961894340642	0.4926729644940752	0.0	4	օրը(oɹə), օդի(odi), օձը(odzə), օդն(odən)	1.8	3.15961894340642	0.4926729644940752	0.0	3
երիտասարդը	2	1.097333479644464	3.0403386297265045	10	1	երիտասարդ	5.4	3.58440667407678	0.0	0.0	jeɹitasardə	1	jeɹitasard	5.6	3.58440667407678	0.0	0.0	1	երիտասարդ(jeɹitasard)	5.85	3.58440667407678	0.0	0.0	11
անհայտ	2	1.097333479644464	3.0403386297265045	6	1	անհայր	2.65	2.7393086340625232	0.0	0.0	anhaɪt	1	anhaɪr	2.7	2.7393086340625232	0.0	0.0	1	անհայր(anhaɪr)	2.7	2.7393086340625232	0.0	0.0	6
ախուվախ	2	1.097333479644464	3.0403386297265045	7	0		3.65			0.0	aχuvaχ	0		3.55			0.0	0		3.9			0.0	6
խրթին	2	1.097333479644464	3.0403386297265045	5	0		2.5			0.0	χrtʰin	0		2.8			0.0	0		2.85			0.0	6
սիբկուլո	2	1.097333479644464	3.0403386297265045	8	1	սիբկուլոն	4.5	2.7393086340625232	0.0	0.0	sibkulo	1	sibkulon	4.25	2.7393086340625232	0.0	0.0	1	սիբկուլոն(sibkulon)	4.6	2.7393086340625232	0.0	0.0	7
կոչում	2	1.097333479644464	3.0403386297265045	6	1	կոչվում	1.95	3.0403386297265045	0.0	0.0	kotʃʰum	2	kotʃʰvum, kotʃʰem	2.55	2.889823631894514	0.1505149978319906	0.0	1	կոչվում(kotʃʰvum)	2.75	3.0403386297265045	0.0	0.0	7
փողոց	2	1.097333479644464	3.0403386297265045	5	0		2.75			0.0	pʰoʀotsʰ	0		3.65			0.0	0		3.7			0.0	8
զսպել	2	1.097333479644464	3.0403386297265045	5	1	զսպեք	2.4	2.7393086340625232	0.0	0.0	zəspel	0		2.65			0.0	0		2.65			0.0	6
թուլամորթ	2	1.097333479644464	3.0403386297265045	9	0		4.75			0.0	tʰulamortʰ	0		5.45			0.0	0		5.6			0.0	10
կանգնեք	2	1.097333479644464	3.0403386297265045	7	2	կանգնել, կանգնեմ	2.4	2.889823631894514	0.1505149978319906	1.0	kanɡnekʰ	0		2.8			0.0	0		2.8			0.0	8
հասկանան	2	1.097333479644464	3.0403386297265045	8	2	հասկանալ, հասկանաս	2.75	2.889823631894514	0.1505149978319906	1.0	haskanan	2	haskanal, haskanas	3.25	2.889823631894514	0.1505149978319906	1.0	2	հասկանալ(haskanal), հասկանաս(haskanas)	3.3	2.889823631894514	0.1505149978319906	1.0	8
որովհետև	2	1.097333479644464	3.0403386297265045	8	0		4.55			0.0	voɹovhetev	0		5.2			0.0	0		5.3			0.0	10
պատկերներն	2	1.097333479644464	3.0403386297265045	10	0		4.15			0.0	patkerneɹən	0		4.4			0.0	0		4.45			0.0	11
չգա	2	1.097333479644464	3.0403386297265045	3	3	չկա, գա, կգա	1.85	3.7393086340625232	0.2457899622163285	0.3333333333333333	tʃʰəɡa	1	tʃʰəka	2.65	4.040338629726504	0.0	0.0	1	չկա(tʃʰəka)	2.65	4.040338629726504	0.0	0.0	6
ելել	2	1.097333479644464	3.0403386297265045	4	5	եղել, եկել, ելնել, ելեք, խլել	1.75	3.4755568815376408	0.5330608042072744	0.1	jelel	3	jeʀel, jekel, jelnel	1.85	3.7657023827450646	0.5129606924117823	0.3333333333333333	3	եղել(jeʀel), եկել(jekel), ելնել(jelnel)	1.85	3.7657023827450646	0.5129606924117823	0.3333333333333333	5
բոցավառում	2	1.097333479644464	3.0403386297265045	10	0		4.2			0.0	botsʰavarum	0		4.65			0.0	0		5.0			0.0	11
կանգնել	2	1.097333479644464	3.0403386297265045	7	2	կանգնեք, կանգնեմ	2.35	2.889823631894514	0.1505149978319906	1.0	kanɡnel	1	kanɡnem	2.65	2.7393086340625232	0.0	0.0	1	կանգնեմ(kanɡnem)	2.7	2.7393086340625232	0.0	0.0	7
նայել	2	1.097333479644464	3.0403386297265045	5	4	վայել, նայեք, նայեն, նայես	1.8	3.1451209566619984	0.3056631653210516	0.5	naɪel	4	vaɪel, naɪelu, naɪen, naɪes	1.8	3.101098141898078	0.3049025343840551	0.1666666666666666	3	վայել(vaɪel), նայեն(naɪen), նայես(naɪes)	1.85	3.121351312621936	0.3497331986923951	0.3333333333333333	5
նանուկն	2	1.097333479644464	3.0403386297265045	7	4	նանուկը, նանուկի, նանուկ, նանուկին	2.45	3.1155961286425	0.3910494353191908	0.6666666666666666	nanukən	2	nanukə, nanukin	2.65	3.190853627558495	0.4515449934959719	0.0	2	նանուկը(nanukə), նանուկին(nanukin)	3.0	3.190853627558495	0.4515449934959719	0.0	7
ընթրիքը	2	1.097333479644464	3.0403386297265045	7	3	ընթրիք, ընթրիքի, ընթրիքն	3.35	2.7393086340625232	0.0	1.0	əntʰɹikʰə	3	əntʰɹikʰ, əntʰɹikʰi, əntʰɹikʰən	3.8	2.7393086340625232	0.0	0.3333333333333333	3	ընթրիք(əntʰɹikʰ), ընթրիքի(əntʰɹikʰi), ընթրիքն(əntʰɹikʰən)	4.05	2.7393086340625232	0.0	0.3333333333333333	9
բնակվում	2	1.097333479644464	3.0403386297265045	8	0		2.75			0.0	bənakvum	0		3.5			0.0	0		3.6			0.0	8
վալենթինի	2	1.097333479644464	3.0403386297265045	9	3	վալենթին, վալենթինը, վալենթինն	4.05	2.9986923841904045	0.3668240172900437	1.0	valentʰini	2	valentʰin, valentʰinə	4.35	3.128384259254345	0.3890756251918219	1.0	2	վալենթին(valentʰin), վալենթինը(valentʰinə)	4.4	3.128384259254345	0.3890756251918219	1.0	10
շնչի	2	1.097333479644464	3.0403386297265045	4	2	ինչի, շնչից	1.95	2.9778692614223545	0.2385606273598313	0.0	ʃəntʃʰi	0		2.7			0.0	0		2.85			0.0	7
հանցանք	2	1.097333479644464	3.0403386297265045	7	2	հանցանքն, հանցանքի	2.6	2.7393086340625232	0.0	1.0	hantsʰankʰ	1	hantsʰankʰi	3.35	2.7393086340625232	0.0	0.0	1	հանցանքի(hantsʰankʰi)	3.45	2.7393086340625232	0.0	0.0	10
ցավից	2	1.097333479644464	3.0403386297265045	5	2	ցավի, ցավին	1.9	2.7393086340625232	0.0	1.0	tsʰavitsʰ	0		2.9			0.0	0		2.9			0.0	9
տրտում	2	1.097333479644464	3.0403386297265045	6	2	տրվում, սրտում	1.9	2.889823631894514	0.1505149978319906	0.0	tərtum	2	tərvum, sərtum	2.4	2.889823631894514	0.1505149978319906	0.0	2	տրվում(tərvum), սրտում(sərtum)	2.45	2.889823631894514	0.1505149978319906	0.0	6
