word	raw_frequency	freq_per_m	zipf	num_letters	num_phonemes	orth_density	orth_density_nbrs	OLD20	orth_nbr_zipf_m	orth_nbr_zipf_SD	orth_C	IPA	phon_density	phon_density_nbrs	PLD20	phon_nbr_zipf_m	phon_nbr_zipf_SD	phon_C	pg_density	pg_density_nbrs	PGLD20	pg_nbr_zipf_m	pg_nbr_zipf_SD	pg_C
мында	24	17.950635751682874	4.254079834449621	5	5	2	мына, мұнда	1.9	4.178665797350626	0.263404519454385	0.0	məndɑ	2	mənɑ, mʊndɑ	1.9	4.178665797350626	0.263404519454385	0.0	2	мына(mənɑ), мұнда(mʊndɑ)	1.9	4.178665797350626	0.263404519454385	0.0
кәзір	23	17.202692595362752	4.235596428755608	5	5	1	әзір	2.65	2.873868592738016	0.0	0.0	kæzɪɾ	1	æzɪɾ	2.65	2.873868592738016	0.0	0.0	1	әзір(æzɪɾ)	2.65	2.873868592738016	0.0	0.0
міне	23	17.202692595362752	4.235596428755608	4	4	0		2.0			0.0	mɪne	0		2.0			0.0	0		2.0			0.0
кім	23	17.202692595362752	4.235596428755608	3	3	4	кір, кем, киім, кіш	1.8	3.0243835905700065	0.1505149978319904	0.1666666666666666	kɪm	3	kɪɾ, kem, kɪʃ	1.85	3.074555256514003	0.1419069008497052	0.3333333333333333	3	кір(kɪɾ), кем(kem), кіш(kɪʃ)	1.85	3.074555256514003	0.1419069008497052	0.3333333333333333
ештеңе	23	17.202692595362752	4.235596428755608	6	6	1	ештеме	2.8	2.873868592738016	0.0	0.0	eʃteŋe	1	eʃteme	2.8	2.873868592738016	0.0	0.0	1	ештеме(eʃteme)	2.8	2.873868592738016	0.0	0.0
қалай	22	16.454749439042633	4.216291273560222	5	5	6	қарай, қала, қалап, қалау, қалам, қалар	1.7	3.191050257236673	0.3762689733161748	0.6666666666666666	qɑɫɑj	6	qɑɾɑj, qɑɫɑ, qɑɫɑp, qɑɫɑw, qɑɫɑm, qɑɫɑɾ	1.7	3.191050257236673	0.3762689733161748	0.6666666666666666	6	қарай(qɑɾɑj), қала(qɑɫɑ), қалап(qɑɫɑp), қалау(qɑɫɑw), қалам(qɑɫɑm), қалар(qɑɫɑɾ)	1.7	3.191050257236673	0.3762689733161748	0.6666666666666666
солай	22	16.454749439042633	4.216291273560222	5	5	1	олай	1.95	3.953049838785641	0.0	0.0	soɫɑj	1	oɫɑj	1.95	3.953049838785641	0.0	0.0	1	олай(oɫɑj)	1.95	3.953049838785641	0.0	0.0
бізге	22	16.454749439042633	4.216291273560222	5	5	3	сізге, бірге, бізде	2.0	3.9589594277724505	0.2229519431708992	0.0	bɪzɡe	3	sɪzɡe, bɪɾɡe, bɪzde	2.0	3.9589594277724505	0.2229519431708992	0.0	3	сізге(sɪzɡe), бірге(bɪɾɡe), бізде(bɪzde)	2.0	3.9589594277724505	0.2229519431708992	0.0
хаку	22	16.454749439042633	4.216291273560222	4	4	0		2.3			0.0	xɑkw	0		2.35			0.0	0		2.35			0.0
алып	21	15.706806282722514	4.196087887471935	4	4	6	қалып, атып, алыс, азып, малып, талып	1.7	3.083080676921901	0.2172902301410864	0.2666666666666666	ɑɫəp	6	qɑɫəp, ɑtəp, ɑɫəs, ɑzəp, mɑɫəp, tɑɫəp	1.7	3.083080676921901	0.2172902301410864	0.2666666666666666	6	қалып(qɑɫəp), атып(ɑtəp), алыс(ɑɫəs), азып(ɑzəp), малып(mɑɫəp), талып(tɑɫəp)	1.7	3.083080676921901	0.2172902301410864	0.2666666666666666
пе	21	15.706806282722514	4.196087887471935	2	2	10	не, бе, де, ме, ше, па, же, ие, пен, те	1.5	3.952852465789024	0.6968396788266	0.6222222222222222	pe	9	ne, be, de, me, ʃe, pɑ, ʒe, pen, te	1.55	4.019726090048064	0.7034334868607041	0.5833333333333334	9	не(ne), бе(be), де(de), ме(me), ше(ʃe), па(pɑ), же(ʒe), пен(pen), те(te)	1.55	4.019726090048064	0.7034334868607041	0.5833333333333334
әлі	21	15.706806282722514	4.196087887471935	3	3	3	әрі, өлі, әлгі	1.85	3.50823192173533	0.2499994335502878	0.0	ælɪ	2	æɾɪ, ɵlɪ	1.9	3.674898588401997	0.1020599913279622	0.0	2	әрі(æɾɪ), өлі(ɵlɪ)	1.9	3.674898588401997	0.1020599913279622	0.0
жерде	20	14.958863126402392	4.174898588401996	5	5	3	жерден, жерге, жерді	1.85	3.903129065341196	0.3022463024075695	0.0	ʒeɾde	3	ʒeɾden, ʒeɾɡe, ʒeɾdɪ	1.85	3.903129065341196	0.3022463024075695	0.0	3	жерден(ʒeɾden), жерге(ʒeɾɡe), жерді(ʒeɾdɪ)	1.85	3.903129065341196	0.3022463024075695	0.0
сізді	20	14.958863126402392	4.174898588401996	5	5	4	сіздің, бізді, сізде, сөзді	1.8	3.7033322150708825	0.5233192248021601	0.0	sɪzdɪ	4	sɪzdɪŋ, bɪzdɪ, sɪzde, sɵzdɪ	1.8	3.7033322150708825	0.5233192248021601	0.0	4	сіздің(sɪzdɪŋ), бізді(bɪzdɪ), сізде(sɪzde), сөзді(sɵzdɪ)	1.8	3.7033322150708825	0.5233192248021601	0.0
сізге	20	14.958863126402392	4.174898588401996	5	5	4	бізге, сізде, сіізге, сізбе	2.05	3.420748772947132	0.5744513959421625	0.1666666666666666	sɪzɡe	4	bɪzɡe, sɪzde, sɪɪzɡe, sɪzbe	2.05	3.420748772947132	0.5744513959421625	0.1666666666666666	4	бізге(bɪzɡe), сізде(sɪzde), сіізге(sɪɪzɡe), сізбе(sɪzbe)	2.05	3.420748772947132	0.5744513959421625	0.1666666666666666
рахмет	20	14.958863126402392	4.174898588401996	6	6	1	рақмет	3.4	2.873868592738016	0.0	0.0	ɾɑxmet	1	ɾɑqmet	3.4	2.873868592738016	0.0	0.0	1	рақмет(ɾɑqmet)	3.4	2.873868592738016	0.0	0.0
ғана	19	14.210919970082276	4.152622193690845	4	4	3	ана, дана, қана	1.85	3.451333179345672	0.2759507627928867	1.0	ʀɑnɑ	3	ɑnɑ, dɑnɑ, qɑnɑ	1.85	3.451333179345672	0.2759507627928867	1.0	3	ана(ɑnɑ), дана(dɑnɑ), қана(qɑnɑ)	1.85	3.451333179345672	0.2759507627928867	1.0
малдер	19	14.210919970082276	4.152622193690845	6	6	0		2.75			0.0	mɑɫdeɾ	0		2.75			0.0	0		2.75			0.0
скалли	19	14.210919970082276	4.152622193690845	6	7	0		3.6			0.0	skɑɫɫəj	0		3.8			0.0	0		3.85			0.0
ше	19	14.210919970082276	4.152622193690845	2	2	12	не, бе, де, ме, пе, ші, же, шет, ие, шу, шеш, те	1.4	3.766232400044922	0.7461454940566189	0.4545454545454545	ʃe	11	ne, be, de, me, pe, ʃɪ, ʒe, ʃet, ʃw, ʃeʃ, te	1.45	3.803981723007399	0.7682740796987989	0.4181818181818181	11	не(ne), бе(be), де(de), ме(me), пе(pe), ші(ʃɪ), же(ʒe), шет(ʃet), шу(ʃw), шеш(ʃeʃ), те(te)	1.45	3.803981723007399	0.7682740796987989	0.4181818181818181
джо	19	14.210919970082276	4.152622193690845	3	3	1	джой	1.95	2.873868592738016	0.0	0.0	dʒo	1	dʒoj	1.95	2.873868592738016	0.0	0.0	1	джой(dʒoj)	1.95	2.873868592738016	0.0	0.0
жерден	18	13.462976813762154	4.129141097841321	6	6	1	жерде	2.35	4.174898588401996	0.0	0.0	ʒeɾden	1	ʒeɾde	2.4	4.174898588401996	0.0	0.0	1	жерде(ʒeɾde)	2.4	4.174898588401996	0.0	0.0
адамдар	18	13.462976813762154	4.129141097841321	7	7	2	адамдары, адамда	2.45	3.325413586233988	0.4515449934959716	0.0	ɑdɑmdɑɾ	2	ɑdɑmdɑɾə, ɑdɑmdɑ	2.45	3.325413586233988	0.4515449934959716	0.0	2	адамдары(ɑdɑmdɑɾə), адамда(ɑdɑmdɑ)	2.45	3.325413586233988	0.4515449934959716	0.0
бола	18	13.462976813762154	4.129141097841321	4	4	8	болса, болар, болу, бала, бол, тола, болма, болам	1.6	3.5127024054576874	0.5274111859476258	0.1071428571428571	boɫɑ	8	boɫsɑ, boɫɑɾ, boɫw, bɑɫɑ, boɫ, toɫɑ, boɫmɑ, boɫɑm	1.6	3.5127024054576874	0.5274111859476258	0.1071428571428571	8	болса(boɫsɑ), болар(boɫɑɾ), болу(boɫw), бала(bɑɫɑ), бол(boɫ), тола(toɫɑ), болма(boɫmɑ), болам(boɫɑm)	1.6	3.5127024054576874	0.5274111859476258	0.1071428571428571
туралы	18	13.462976813762154	4.129141097841321	6	6	0		2.8			0.0	twɾɑɫə	0		2.8			0.0	0		2.8			0.0
жүр	18	13.462976813762154	4.129141097841321	3	3	4	жер, жүк, жүру, жүз	1.8	3.048611093822021	0.3026628901191557	0.1666666666666666	ʒuɾ	4	ʒeɾ, ʒuk, ʒuɾw, ʒuz	1.8	3.048611093822021	0.3026628901191557	0.1666666666666666	4	жер(ʒeɾ), жүк(ʒuk), жүру(ʒuɾw), жүз(ʒuz)	1.8	3.048611093822021	0.3026628901191557	0.1666666666666666
бәрін	18	13.462976813762154	4.129141097841321	5	5	4	бәрі, бәрің, бірін, бәріне	1.8	3.472481512944569	0.5154287447726715	0.1666666666666666	bæɾɪn	4	bæɾɪ, bæɾɪŋ, bɪɾɪn, bæɾɪne	1.8	3.472481512944569	0.5154287447726715	0.1666666666666666	4	бәрі(bæɾɪ), бәрің(bæɾɪŋ), бірін(bɪɾɪn), бәріне(bæɾɪne)	1.8	3.472481512944569	0.5154287447726715	0.1666666666666666
жаңа	17	12.715033657442032	4.104317514116289	4	4	2	жаза, жара	1.9	2.873868592738016	0.0	1.0	ʒɑŋɑ	2	ʒɑzɑ, ʒɑɾɑ	1.9	2.873868592738016	0.0	1.0	2	жаза(ʒɑzɑ), жара(ʒɑɾɑ)	1.9	2.873868592738016	0.0	1.0
ақ	17	12.715033657442032	4.104317514116289	2	2	10	ал, ай, аз, аш, ас, ау, ап, аяқ, ад, оқ	1.5	3.39810285484048	0.4977031497989676	0.6222222222222222	ɑq	9	ɑɫ, ɑj, ɑz, ɑʃ, ɑs, ɑw, ɑp, ɑd, oq	1.55	3.4229033288892	0.5187301307599832	0.7777777777777778	9	ал(ɑɫ), ай(ɑj), аз(ɑz), аш(ɑʃ), ас(ɑs), ау(ɑw), ап(ɑp), ад(ɑd), оқ(oq)	1.55	3.4229033288892	0.5187301307599832	0.7777777777777778
өтінемін	17	12.715033657442032	4.104317514116289	8	8	0		3.1			0.0	ɵtɪnemɪn	0		3.15			0.0	0		3.15			0.0
сонда	17	12.715033657442032	4.104317514116289	5	5	3	онда, сондай, сонша	1.85	3.835655666081853	0.2594289910914115	0.0	sondɑ	3	ondɑ, sondɑj, sonʃɑ	1.85	3.835655666081853	0.2594289910914115	0.0	3	онда(ondɑ), сондай(sondɑj), сонша(sonʃɑ)	1.85	3.835655666081853	0.2594289910914115	0.0
тірі	17	12.715033657442032	4.104317514116289	4	4	3	бірі, ірі, тілі	1.85	3.207201926071349	0.2862660719899218	0.3333333333333333	tɪɾɪ	3	bɪɾɪ, ɪɾɪ, tɪlɪ	1.85	3.207201926071349	0.2862660719899218	0.3333333333333333	3	бірі(bɪɾɪ), ірі(ɪɾɪ), тілі(tɪlɪ)	1.85	3.207201926071349	0.2862660719899218	0.3333333333333333
келді	17	12.715033657442032	4.104317514116289	5	5	7	келеді, келдім, келдің, келдік, әкелді, елді, келші	1.65	3.457103132474749	0.5336070254754514	0.1428571428571428	keɫdɪ	6	keɫdɪm, keɫdɪŋ, keɫdɪk, ækeɫdɪ, eɫdɪ, keɫʃɪ	1.7	3.283767340697888	0.3491066555268926	0.2	6	келдім(keɫdɪm), келдің(keɫdɪŋ), келдік(keɫdɪk), әкелді(ækeɫdɪ), елді(eɫdɪ), келші(keɫʃɪ)	1.7	3.283767340697888	0.3491066555268926	0.2
жерге	17	12.715033657442032	4.104317514116289	5	5	1	жерде	2.0	4.174898588401996	0.0	0.0	ʒeɾɡe	1	ʒeɾde	1.95	4.174898588401996	0.0	0.0	1	жерде(ʒeɾde)	2.0	4.174898588401996	0.0	0.0
қалды	16	11.967090501121916	4.07798857539394	5	5	6	қалдым, алды, қалады, қолды, қанды, қылды	1.7	3.2559112712974287	0.3905376589149455	0.0666666666666666	qɑɫdə	6	qɑɫdəm, ɑɫdə, qɑɫɑdə, qoɫdə, qɑndə, qəɫdə	1.7	3.2559112712974287	0.3905376589149455	0.0666666666666666	6	қалдым(qɑɫdəm), алды(ɑɫdə), қалады(qɑɫɑdə), қолды(qoɫdə), қанды(qɑndə), қылды(qəɫdə)	1.7	3.2559112712974287	0.3905376589149455	0.0666666666666666
қой	16	11.967090501121916	4.07798857539394	3	3	7	ғой, қол, ой, қош, қай, қою, қоя	1.65	3.6730864697574455	0.5211941257280654	0.3333333333333333	qoj	7	ʀoj, qoɫ, oj, qoʃ, qɑj, qoju, qoja	1.65	3.6730864697574455	0.5211941257280654	0.1428571428571428	7	ғой(ʀoj), қол(qoɫ), ой(oj), қош(qoʃ), қай(qɑj), қою(qoju), қоя(qoja)	1.65	3.6730864697574455	0.5211941257280654	0.1428571428571428
онда	16	11.967090501121916	4.07798857539394	4	4	7	сонда, ондай, анда, нда, оныда, онша, инда	1.65	3.235508438029767	0.4550598397576469	0.1428571428571428	ondɑ	6	sondɑ, ondɑj, ɑndɑ, ndɑ, onədɑ, onʃɑ	1.7	3.295781745578392	0.4649328978469256	0.0666666666666666	6	сонда(sondɑ), ондай(ondɑj), анда(ɑndɑ), нда(ndɑ), оныда(onədɑ), онша(onʃɑ)	1.7	3.295781745578392	0.4649328978469256	0.0666666666666666
болар	16	11.967090501121916	4.07798857539394	5	5	4	олар, бола, бұлар, болам	1.8	3.626655432931965	0.7733132392139778	0.1666666666666666	boɫɑɾ	4	oɫɑɾ, boɫɑ, bʊɫɑɾ, boɫɑm	1.8	3.626655432931965	0.7733132392139778	0.1666666666666666	4	олар(oɫɑɾ), бола(boɫɑ), бұлар(bʊɫɑɾ), болам(boɫɑm)	1.8	3.626655432931965	0.7733132392139778	0.1666666666666666
бірге	15	11.219147344801796	4.049959851793697	5	5	2	бізге, бірде	1.9	3.5450799331491187	0.6712113404111029	0.0	bɪɾɡe	2	bɪzɡe, bɪɾde	1.9	3.5450799331491187	0.6712113404111029	0.0	2	бізге(bɪzɡe), бірде(bɪɾde)	1.9	3.5450799331491187	0.6712113404111029	0.0
меніңше	15	11.219147344801796	4.049959851793697	7	7	1	сеніңше	3.3	2.873868592738016	0.0	0.0	menɪŋʃe	1	senɪŋʃe	3.3	2.873868592738016	0.0	0.0	1	сеніңше(senɪŋʃe)	3.3	2.873868592738016	0.0	0.0
шын	15	11.219147344801796	4.049959851793697	3	3	2	шық, оын	1.9	3.112429220097847	0.238560627359831	0.0	ʃən	2	ʃəq, oən	1.9	3.112429220097847	0.238560627359831	0.0	2	шық(ʃəq), оын(oən)	1.9	3.112429220097847	0.238560627359831	0.0
өз	15	11.219147344801796	4.049959851793697	2	2	5	өзі, сөз, аз, із, көз	1.75	3.4861590885554543	0.2132288066324343	0.2	ɵz	5	ɵzɪ, sɵz, ɑz, ɪz, kɵz	1.75	3.4861590885554543	0.2132288066324343	0.2	5	өзі(ɵzɪ), сөз(sɵz), аз(ɑz), із(ɪz), көз(kɵz)	1.75	3.4861590885554543	0.2132288066324343	0.2
қатты	15	11.219147344801796	4.049959851793697	5	5	3	атты, затты, қуатты	1.85	3.074555256514003	0.1419069008497052	0.3333333333333333	qɑttə	3	ɑttə, zɑttə, qwɑttə	1.85	3.074555256514003	0.1419069008497052	0.3333333333333333	3	атты(ɑttə), затты(zɑttə), қуатты(qwɑttə)	1.85	3.074555256514003	0.1419069008497052	0.3333333333333333
деген	15	11.219147344801796	4.049959851793697	5	5	1	дегені	1.95	2.873868592738016	0.0	0.0	deɡen	1	deɡenɪ	1.95	2.873868592738016	0.0	0.0	1	дегені(deɡenɪ)	1.95	2.873868592738016	0.0	0.0
білмеймін	15	11.219147344801796	4.049959851793697	9	9	1	білмейміз	2.7	3.1748985884019967	0.0	0.0	bɪɫmejmɪn	1	bɪɫmejmɪz	2.85	3.1748985884019967	0.0	0.0	1	білмейміз(bɪɫmejmɪz)	2.85	3.1748985884019967	0.0	0.0
екенін	14	10.471204188481677	4.019996628416253	6	6	4	екенмін, екені, екенің, екеуін	2.15	2.873868592738016	0.0	0.1666666666666666	ekenɪn	4	ekenmɪn, ekenɪ, ekenɪŋ, ekewɪn	2.15	2.873868592738016	0.0	0.1666666666666666	4	екенмін(ekenmɪn), екені(ekenɪ), екенің(ekenɪŋ), екеуін(ekewɪn)	2.15	2.873868592738016	0.0	0.1666666666666666
әкей	14	10.471204188481677	4.019996628416253	4	4	7	кей, әкем, әке, әкең, әкел, әжей, әкеп	1.65	3.33863116492746	0.3052085681043626	0.4761904761904761	ækej	7	kej, ækem, æke, ækeŋ, ækeɫ, æʒej, ækep	1.65	3.33863116492746	0.3052085681043626	0.4761904761904761	7	кей(kej), әкем(ækem), әке(æke), әкең(ækeŋ), әкел(ækeɫ), әжей(æʒej), әкеп(ækep)	1.65	3.33863116492746	0.3052085681043626	0.4761904761904761
тым	14	10.471204188481677	4.019996628416253	3	3	4	дым, атым, тиым, зым	1.8	3.218921403165917	0.0762497518633033	0.1666666666666666	təm	4	dəm, ɑtəm, zəm, təj	1.8	3.143663904249922	0.1715552154766446	0.1666666666666666	3	дым(dəm), атым(ɑtəm), зым(zəm)	1.85	3.2335956747538908	0.0830102155906328	0.3333333333333333
себебі	14	10.471204188481677	4.019996628416253	6	6	2	себебім, себебін	2.65	2.873868592738016	0.0	1.0	sebebɪ	2	sebebɪm, sebebɪn	2.65	2.873868592738016	0.0	1.0	2	себебім(sebebɪm), себебін(sebebɪn)	2.65	2.873868592738016	0.0	1.0
келген	14	10.471204188481677	4.019996628416253	6	6	1	әкелген	1.95	2.873868592738016	0.0	0.0	keɫɡen	1	ækeɫɡen	1.95	2.873868592738016	0.0	0.0	1	әкелген(ækeɫɡen)	1.95	2.873868592738016	0.0	0.0
білемін	14	10.471204188481677	4.019996628416253	7	7	1	білетін	2.4	3.1748985884019967	0.0	0.0	bɪlemɪn	1	bɪletɪn	2.45	3.1748985884019967	0.0	0.0	1	білетін(bɪletɪn)	2.45	3.1748985884019967	0.0	0.0
тауып	13	9.723261032161556	3.987811945044853	5	5	4	жауып, сауып, талып, татып	1.8	2.873868592738016	0.0	0.3333333333333333	tɑwəp	4	ʒɑwəp, sɑwəp, tɑɫəp, tɑtəp	1.8	2.873868592738016	0.0	0.3333333333333333	4	жауып(ʒɑwəp), сауып(sɑwəp), талып(tɑɫəp), татып(tɑtəp)	1.8	2.873868592738016	0.0	0.3333333333333333
қан	13	9.723261032161556	3.987811945044853	3	3	12	жан, қай, қал, қам, қана, қане, дан, қар, пан, қаз, сан, қаны	1.4	3.147477028463312	0.2605562138084378	0.2878787878787879	qɑn	12	ʒɑn, qɑj, qɑɫ, qɑm, qɑnɑ, qɑne, dɑn, qɑɾ, pɑn, qɑz, sɑn, qɑnə	1.4	3.147477028463312	0.2605562138084378	0.2878787878787879	12	жан(ʒɑn), қай(qɑj), қал(qɑɫ), қам(qɑm), қана(qɑnɑ), қане(qɑne), дан(dɑn), қар(qɑɾ), пан(pɑn), қаз(qɑz), сан(sɑn), қаны(qɑnə)	1.4	3.147477028463312	0.2605562138084378	0.2878787878787879
қол	13	9.723261032161556	3.987811945044853	3	3	10	ол, сол, қой, жол, бол, қош, қолы, қал, қою, қоя	1.5	3.7745606991599168	0.6137170168140966	0.2666666666666666	qoɫ	8	oɫ, soɫ, qoj, ʒoɫ, boɫ, qoʃ, qoɫə, qɑɫ	1.6	3.9400935689254335	0.5653116598951191	0.25	8	ол(oɫ), сол(soɫ), қой(qoj), жол(ʒoɫ), бол(boɫ), қош(qoʃ), қолы(qoɫə), қал(qɑɫ)	1.6	3.9400935689254335	0.5653116598951191	0.25
бірдеңе	13	9.723261032161556	3.987811945044853	7	7	2	бірдеме, брдеңе	2.8	2.873868592738016	0.0	0.0	bɪɾdeŋe	2	bɪɾdeme, bəɾdeŋe	2.8	2.873868592738016	0.0	0.0	2	бірдеме(bɪɾdeme), брдеңе(bəɾdeŋe)	2.8	2.873868592738016	0.0	0.0
оларды	13	9.723261032161556	3.987811945044853	6	6	2	олардың, оларда	2.35	3.413459215761828	0.0624693683041499	0.0	oɫɑɾdə	2	oɫɑɾdəŋ, oɫɑɾdɑ	2.35	3.413459215761828	0.0624693683041499	0.0	2	олардың(oɫɑɾdəŋ), оларда(oɫɑɾdɑ)	2.35	3.413459215761828	0.0624693683041499	0.0
тіпті	13	9.723261032161556	3.987811945044853	5	5	0		2.45			0.0	tɪptɪ	0		2.5			0.0	0		2.5			0.0
бер	13	9.723261032161556	3.987811945044853	3	3	13	бар, бе, бір, бері, жер, ер, бере, бес, бәр, бет, бел, дер, бен	1.35	3.5613668827827465	0.7213044888763914	0.2179487179487179	beɾ	14	bɑɾ, be, bɪɾ, beɾɪ, ʒeɾ, eɾ, seɾ, beɾe, bes, bæɾ, bet, beɫ, deɾ, ben	1.3	3.5621862909464097	0.6950726762599547	0.2197802197802197	13	бар(bɑɾ), бе(be), бір(bɪɾ), бері(beɾɪ), жер(ʒeɾ), ер(eɾ), бере(beɾe), бес(bes), бәр(bæɾ), бет(bet), бел(beɫ), дер(deɾ), бен(ben)	1.35	3.5613668827827465	0.7213044888763914	0.2179487179487179
алмаймын	13	9.723261032161556	3.987811945044853	8	8	2	алмаймыз, алмайтын	2.4	3.223353594906025	0.3494850021680094	0.0	ɑɫmɑjmən	2	ɑɫmɑjməz, ɑɫmɑjtən	2.4	3.223353594906025	0.3494850021680094	0.0	2	алмаймыз(ɑɫmɑjməz), алмайтын(ɑɫmɑjtən)	2.4	3.223353594906025	0.3494850021680094	0.0
қайта	12	8.975317875841437	3.953049838785641	5	5	5	қайда, айта, қайтам, қайт, қайту	1.75	3.4522875132761115	0.5528908624838202	0.1	qɑjtɑ	5	qɑjdɑ, ɑjtɑ, qɑjtɑm, qɑjt, qɑjtw	1.75	3.4522875132761115	0.5528908624838202	0.1	5	қайда(qɑjdɑ), айта(ɑjtɑ), қайтам(qɑjtɑm), қайт(qɑjt), қайту(qɑjtw)	1.75	3.4522875132761115	0.5528908624838202	0.1
бері	12	8.975317875841437	3.953049838785641	4	4	8	бәрі, бер, берші, бірі, беріп, бере, берді, кері	1.6	3.618312725797424	0.3775568339840078	0.1071428571428571	beɾɪ	8	bæɾɪ, beɾ, beɾʃɪ, bɪɾɪ, beɾɪp, beɾe, beɾdɪ, keɾɪ	1.6	3.618312725797424	0.3775568339840078	0.1071428571428571	8	бәрі(bæɾɪ), бер(beɾ), берші(beɾʃɪ), бірі(bɪɾɪ), беріп(beɾɪp), бере(beɾe), берді(beɾdɪ), кері(keɾɪ)	1.6	3.618312725797424	0.3775568339840078	0.1071428571428571
осылай	12	8.975317875841437	3.953049838785641	6	6	1	осылар	2.5	2.873868592738016	0.0	0.0	osəɫɑj	1	osəɫɑɾ	2.5	2.873868592738016	0.0	0.0	1	осылар(osəɫɑɾ)	2.5	2.873868592738016	0.0	0.0
одан	12	8.975317875841437	3.953049838785641	4	4	3	оған, содан, дан	1.85	3.741221923180669	0.5443249463248979	0.0	odɑn	3	oʀɑn, sodɑn, dɑn	1.85	3.741221923180669	0.5443249463248979	0.0	3	оған(oʀɑn), содан(sodɑn), дан(dɑn)	1.85	3.741221923180669	0.5443249463248979	0.0
қандай	12	8.975317875841437	3.953049838785641	6	6	0		2.05			0.0	qɑndɑj	0		2.05			0.0	0		2.05			0.0
